,cod_propiedad,tipo_propiedad,info_general,nombre_propiedad,precio_a,precio_b,n_dormitorios,n_banos,sup_terreno,sup_util,sup_construida,aval_fiscal,fecha_publicacion,fecha_plusvalia,valor_plusvalia,latitud,longitud
234,Código: TT-1689763,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,"ENRIQUE MAC IVER 484 DP 158, Santiago",$ 380.000,"UF 12,87",2,1,,54 m²,,27.119.775,10-03-2021,2020 1ºSem,59,-33.43714787,-70.64739524
235,Código: 34091,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,José Victorino Lastarria,$ 370.000,"UF 12,53",1,1,,38 m²,38 m²,,18-06-2021,2020 1ºSem,59,-33.4394,-70.6414
236,Código: 33394,Departamento,Departamento en Arriendo Huechuraba - Metropolitana Ver ubicación,Avenida del Parque,$ 498.000,"UF 16,86",2,2,,76 m²,86 m²,,16-06-2021,,,-33.3895,-70.6179
237,,,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Luis Amundsen,$ 780.000,"UF 26,41",2,2,,94 m²,134 m²,,25-06-2021,2020 1ºSem,75,-33.4417,-70.6038
238,Código: TT-1747455,Departamento,Departamento en Arriendo San Miguel - Metropolitana Ver ubicación,"Arriendo Hermoso Depto 2D+1B SALESIANOS 1400, San Miguel",UF 360.000,$ 10.630.612.800,2,1,,46 m²,,37.950.864,29-05-2021,2020 1ºSem,49,-33.491177,-70.65805
239,Código: 34097,Departamento,Departamento en Arriendo San Miguel - Metropolitana Ver ubicación,Teresa Vial,$ 360.000,"UF 12,19",2,2,,47 m²,52 m²,,16-06-2021,2020 1ºSem,49,-33.4918,-70.6589
240,Código: 31158,Departamento,Departamento en Arriendo San Miguel - Metropolitana Ver ubicación,San Nicolás,$ 300.000,"UF 10,16",2,1,,50 m²,50 m²,,24-06-2021,2020 1ºSem,48,-33.4998,-70.653
241,Código: 32021,Departamento,Departamento en Arriendo San Joaquín - Metropolitana Ver ubicación,Vicuña Mackenna,$ 420.000,"UF 14,22",2,2,,46 m²,48 m²,,16-06-2021,,,-33.4909,-70.6178
242,Código: 35465,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Mapocho,$ 400.000,"UF 13,55",2,2,,67 m²,70 m²,,29-06-2021,2020 1ºSem,38,-33.4327,-70.6737
243,Código: 29498,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Libertad,$ 380.000,"UF 12,87",2,1,,54 m²,54 m²,,16-06-2021,2020 1ºSem,37,-33.4301,-70.6754
244,Código: 22910,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Esperanza,$ 320.000,"UF 10,84",2,1,,45 m²,45 m²,,16-06-2021,2020 1ºSem,37,-33.4311,-70.6764
245,Código: 34299,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Zañartu,$ 370.000,"UF 12,53",1,1,,40 m²,44 m²,,18-06-2021,,,-33.4732,-70.6187
246,Código: 32683,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Zañartu,$ 450.000,"UF 15,24",2,2,,42 m²,51 m²,,16-06-2021,2020 1ºSem,54,-33.4723,-70.6107
247,Código: 32666,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,San Pío X,$ 900.000,"UF 30,48",3,3,,140 m²,147 m²,,16-06-2021,2020 1ºSem,75,-33.421,-70.6025
248,Código: 32458,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Avenida Luis Thayer Ojeda,$ 420.000,"UF 14,22",1,1,,46 m²,55 m²,,28-06-2021,2020 1ºSem,75,-33.4238,-70.6005
249,Código: TT-1738121,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,"IRARRAZAVAL 5353 DP 1806, Ñuñoa",$ 470.000,"UF 15,92",2,2,,54 m²,,60.015.797,17-05-2021,2020 1ºSem,72,-33.453819,-70.574397
250,Código: 34853,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Irarrázaval,$ 560.000,"UF 18,96",2,2,,50 m²,63 m²,,24-06-2021,2020 1ºSem,72,-33.4536,-70.5743
251,Código: 34223,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Libertad,$ 360.000,"UF 12,19",2,2,,58 m²,60 m²,,16-06-2021,2020 1ºSem,37,-33.4283,-70.6747
252,Código: TT-1733332,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Metro Toesca: FULL AMOBLADO / 45 m2 - 1 Dormitorio,$ 290.000,"UF 9,82",1,1,,40 m²,,,10-05-2021,2020 1ºSem,51,-33.4539477,-70.6559472
253,Código: 27248,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Zenteno,$ 340.000,"UF 11,51",2,1,,55 m²,55 m²,,16-06-2021,2020 1ºSem,44,-33.4585,-70.6507
254,Código: 33770,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,General Las Heras,$ 350.000,"UF 11,85",1,1,,37 m²,40 m²,,19-06-2021,2020 1ºSem,51,-33.4533,-70.6576
255,Código: 34820,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Avenida Manuel Rodríguez Sur,$ 320.000,"UF 10,84",2,1,,40 m²,42 m²,,24-06-2021,2020 1ºSem,51,-33.4558,-70.6565
256,Código: 31975,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Zenteno,$ 340.000,"UF 11,51",2,1,,50 m²,50 m²,,16-06-2021,2020 1ºSem,44,-33.4571,-70.651
257,Código: 9205,Departamento,Departamento en Arriendo La Florida - Metropolitana Ver ubicación,Colombia,$ 290.000,"UF 9,82",2,1,,47 m²,44 m²,,24-06-2021,2020 1ºSem,36,-33.526,-70.5887
258,Código: 21949,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,José Miguel Carrera,$ 380.000,"UF 12,87",1,1,,32 m²,67 m²,,16-06-2021,2020 1ºSem,51,-33.449,-70.6634
259,Código: 33484,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Avenida Ricardo Cumming,$ 495.000,"UF 16,76",3,2,,87 m²,87 m²,,16-06-2021,2020 1ºSem,46,-33.4428,-70.6677
260,Código: 33137,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Santa Isabel,UF 10,$ 295.294,1,1,,27 m²,27 m²,,23-06-2021,,,-33.3143,-70.743
261,Código: TT-1754317,Casa,Casa en Arriendo Colina - Metropolitana Ver ubicación,"Moderna e Iluminada Casa Nor-oriente, Casi Nueva!!",$ 1.800.000,"UF 60,96",4,4,480 m²,,162 m²,,09-06-2021,,,-33.25840042,-70.64189948
262,Código: TT-1752738,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,"*SIN CORREDORA* Bajos GGCC - Luminoso,Amplio y Recién Remodelado",$ 600.000,"UF 20,32",2,1,,"65,8 m²",,52.644.961,22-06-2021,2020 1ºSem,75,-33.43793129,-70.60815058
263,,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Pocuro,$ 1.100.000,"UF 37,25",3,2,,90 m²,120 m²,,29-06-2021,2020 1ºSem,75,-33.43,-70.6
264,Código: 32473,Departamento,Departamento en Arriendo Independencia - Metropolitana Ver ubicación,Gamero,$ 320.000,"UF 10,84",1,1,,30 m²,34 m²,,22-06-2021,2020 1ºSem,41,-33.4208,-70.6592
265,Código: 34002,Departamento,Departamento en Arriendo La Cisterna - Metropolitana Ver ubicación,Avenida Ossa,$ 300.000,"UF 10,16",1,1,,30 m²,36 m²,,16-06-2021,2020 1ºSem,40,-33.5382,-70.6674
266,Código: 33998,Departamento,Departamento en Arriendo La Cisterna - Metropolitana Ver ubicación,Avenida Ossa,$ 300.000,"UF 10,16",1,1,,30 m²,36 m²,,16-06-2021,2020 1ºSem,40,-33.5382,-70.6674
267,Código: 20413,Departamento,Departamento en Arriendo Independencia - Metropolitana Ver ubicación,El Molino,$ 350.000,"UF 11,85",2,1,,46 m²,48 m²,,16-06-2021,2020 1ºSem,41,-33.4182,-70.6659
268,Código: 31623,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Ortúzar,$ 650.000,"UF 22,01",2,2,,64 m²,66 m²,,16-06-2021,2020 1ºSem,75,-33.4519,-70.5837
269,Código: TT-1767315,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,"Alcalde Jorge Monckeberg 35, Ñuñoa",$ 540.000,"UF 18,29",2,2,,54 m²,,,30-06-2021,2020 1ºSem,59,-33.45513067,-70.58319152
270,Código: 32094,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Capitán Orella,$ 560.000,"UF 18,96",2,2,,90 m²,90 m²,,16-06-2021,2020 1ºSem,70,-33.4528,-70.6017
271,Código: TT-1733470,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,"Los tres Antonios 377, Ñuñoa",$ 399.000,"UF 13,51",1,1,,45 m²,,,10-05-2021,2020 1ºSem,70,-33.457736,-70.6033222
272,Código: 31651,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,Armando Jaramillo,$ 550.000,"UF 18,63",1,1,,60 m²,60 m²,,16-06-2021,2020 1ºSem,83,-33.4046,-70.5942
273,Código: 34878,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Magdalena,$ 1.000.000,"UF 33,86",3,3,,140 m²,150 m²,,24-06-2021,2020 1ºSem,82,-33.4149,-70.5931
274,Código: 19148,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Enrique Foster,$ 800.000,"UF 27,09",2,3,,99 m²,99 m²,,16-06-2021,2020 1ºSem,82,-33.4151,-70.5948
275,Código: TT-1746802,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Metro El Golf - 60 mts2,$ 480.000,"UF 16,25",1,1,,55 m²,,,28-05-2021,2020 1ºSem,88,-33.4181376,-70.5944919
276,Código: 12735,Departamento,Departamento en Arriendo Estación Central - Metropolitana Ver ubicación,Avenida María Rozas Velásquez,$ 230.000,"UF 7,79",1,1,,30 m²,30 m²,,23-06-2021,,,-33.4751,-70.7484
277,Código: 3607,Departamento,Departamento en Arriendo San Miguel - Metropolitana Ver ubicación,Frankfort,$ 270.000,"UF 9,14",1,1,,31 m²,31 m²,,26-06-2021,,,-33.5021,-70.6463
278,Código: 24277,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,Vicuña Mackenna,$ 230.000,"UF 7,79",1,1,,20 m²,20 m²,,24-06-2021,2020 1ºSem,50,-33.4398,-70.6364
279,,,,,,,,,,,,,28-06-2021,,,-33.4651,-70.5854
280,Código: 28240,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Bello Horizonte,$ 720.000,"UF 24,38",2,2,,93 m²,98 m²,,29-06-2021,2020 1ºSem,73,-33.4155,-70.562
281,Código: 32471,Departamento,Departamento en Arriendo Lo Barnechea - Metropolitana Ver ubicación,Farellones Norte,$ 735.000,"UF 24,89",3,3,,100 m²,100 m²,,26-06-2021,2020 1ºSem,28,-33.3656,-70.5008
282,Código: 29004,Departamento,Departamento en Arriendo Estación Central - Metropolitana Ver ubicación,Santa Petronila,$ 260.000,"UF 8,8",1,1,,30 m²,32 m²,,16-06-2021,,,-33.4497,-70.7051
283,Código: 22705,Departamento,Departamento en Arriendo Quinta Normal - Metropolitana Ver ubicación,Radal,$ 250.000,"UF 8,47",1,1,,32 m²,32 m²,,17-06-2021,2020 1ºSem,31,-33.4437,-70.7029
284,Código: TT-1754454,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,"Domingo Faustino Sarmiento 338 501, Ñuñoa",$ 460.000,"UF 15,58",1,1,,"45,7 m²",,,09-06-2021,2020 1ºSem,68,-33.4502162,-70.61451869
285,Código: TT-1764999,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,"Domingo Faustino Sarmiento 123, Ñuñoa",$ 370.000,"UF 12,53",1,1,,42 m²,,,25-06-2021,2020 1ºSem,68,-33.45262622,-70.61398446
286,Código: TT-1761279,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,"Departamento 2D+2B en Irarrazaval 1989, Ñuñoa. Incluye bodega y estacionamiento. Excelente ubicación.",$ 600.000,"UF 20,32",2,2,,67 m²,,,18-06-2021,2020 1ºSem,68,-33.45403219,-70.61035143
287,Código: 32954,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Juan Enrique Concha,$ 630.000,"UF 21,33",2,2,,75 m²,82 m²,,29-06-2021,2020 1ºSem,49,-33.4572,-70.5958
288,Código: TT-1748400,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,"General Carol Urzua 6950, Las Condes","UF 19,3",$ 569.918,1,1,,46 m²,,,31-05-2021,2020 1ºSem,91,-33.4066707,-70.55814384
289,,,:direccion: Ver ubicación,Avenida Portugal,$ 240.000,"UF 8,13",1,1,,30 m²,31 m²,,16-06-2021,2020 1ºSem,32,-33.3855,-70.6775
290,Código: 16193,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Avenida Portugal,$ 260.000,"UF 8,8",1,1,,34 m²,35 m²,,16-06-2021,2020 1ºSem,32,-33.3855,-70.6776
291,Código: TT-1751630,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,"DARIO URZUA 1825 DP 35, Providencia",$ 480.000,"UF 16,25",2,2,,65 m²,,47.334.706,05-06-2021,2020 1ºSem,92,-33.43160582,-70.61282157
292,Código: 29043,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,vitacura,$ 1.690.000,"UF 57,23",3,3,,150 m²,150 m²,,16-06-2021,2020 1ºSem,86,-33.3832,-70.5498
293,Código: 34075,Departamento,Departamento en Arriendo La Cisterna - Metropolitana Ver ubicación,Carvajal,$ 400.000,"UF 13,55",1,1,,46 m²,50 m²,,16-06-2021,2020 1ºSem,37,-33.5161,-70.6626
294,Código: 34074,Departamento,Departamento en Arriendo La Cisterna - Metropolitana Ver ubicación,Carvajal,$ 390.000,"UF 13,21",2,1,,39 m²,43 m²,,16-06-2021,2020 1ºSem,37,-33.5161,-70.6626
295,Código: 35073,Departamento,Departamento en Arriendo La Florida - Metropolitana Ver ubicación,La Florida,$ 700.000,"UF 23,71",3,2,,82 m²,94 m²,,23-06-2021,2020 1ºSem,44,-33.5425,-70.5708
296,Código: 34344,Departamento,Departamento en Arriendo Quinta Normal - Metropolitana Ver ubicación,Mapocho,$ 450.000,"UF 15,24",3,1,,49 m²,52 m²,,16-06-2021,2020 1ºSem,26,-33.4292,-70.6997
297,Código: TT-1741469,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,"Departamento amoblado en Encomenderos 230, Las Condes",$ 380.000,"UF 12,87",1,1,,45 m²,,,23-05-2021,2020 1ºSem,82,-33.4164363,-70.6030449
298,Código: 34589,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Helvecia,$ 430.000,"UF 14,56",1,1,,36 m²,40 m²,,19-06-2021,2020 1ºSem,82,-33.4151,-70.603
299,Código: 34459,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Luz,$ 750.000,"UF 25,4",1,1,,100 m²,100 m²,,29-06-2021,2020 1ºSem,82,-33.4115,-70.6017
300,Código: 29928,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Cerro La Parva,$ 700.000,"UF 23,71",3,2,,84 m²,88 m²,,16-06-2021,2020 1ºSem,70,-33.4052,-70.5851
301,Código: 27065,Departamento,Departamento en Arriendo La Cisterna - Metropolitana Ver ubicación,Santa Clara,$ 260.000,"UF 8,8",1,1,,23 m²,23 m²,,16-06-2021,,,-33.5202,-70.6556
302,Código: TT-1740491,Departamento,Departamento en Arriendo Pudahuel - Metropolitana Ver ubicación,"Teniente cruz con Pajaritos, Depto 3D + 2B,",$ 450.000,"UF 15,24",3,2,,64 m²,,,21-05-2021,2020 1ºSem,43,-33.46918648,-70.73688142
303,Código: 28439,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Avenida Padre Hurtado Sur,$ 620.000,UF 21,2,2,,67 m²,73 m²,,16-06-2021,2020 1ºSem,69,-33.4215,-70.5377
304,Código: TT-1763303,Departamento,Departamento en Arriendo Providencia - Metropolitana Ver ubicación,"Depto. Nuevo 2D/2B, Cocina Integrada y Estar - Antonio Varas",$ 750.000,"UF 25,4",2,2,,"74,4 m²",,,24-06-2021,2020 1ºSem,73,-33.44257604,-70.61270714
305,Código: TT-1765524,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,"DEPTO. AMOBLADO, LOS MILITARES 5934, Las Condes",$ 790.000,"UF 26,75",2,2,,"67,5 m²",,105.531.213,26-06-2021,2020 1ºSem,88,-33.40489402,-70.57006921
306,Código: 25650,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Warren Smith,$ 1.400.000,"UF 47,41",4,3,,110 m²,130 m²,,16-06-2021,2020 1ºSem,81,-33.4097,-70.5744
307,Código: 28083,Casa,Casa en Arriendo La Reina - Metropolitana Ver ubicación,Talinay,$ 2.050.000,"UF 69,42",5,3,1.000 m²,220 m²,,,16-06-2021,2020 1ºSem,68,-33.4591,-70.5256
308,Código: TT-1740119,Departamento,Departamento en Arriendo San Miguel - Metropolitana Ver ubicación,"FERNANDO LAZCANO 1240 PISO 18, San Miguel",$ 450.000,"UF 15,24",2,2,,68 m²,,58.925.816,20-05-2021,2020 1ºSem,59,-33.48421387,-70.65098119
309,,,Departamento en Arriendo San Miguel - Metropolitana Ver ubicación,"SAN IGNACIO 3452 DP 158 DP 158, San Miguel",$ 590.000,"UF 19,98",3,2,,81 m²,,71.171.434,22-04-2021,,,-33.4858954,-70.65547042
310,Código: :codigo:,,Departamento en Arriendo San Miguel - Metropolitana Ver ubicación,San Petersburgo,$ 350.000,"UF 11,85",2,1,,49 m²,50 m²,,16-06-2021,2020 1ºSem,36,-33.5158,-70.6475
311,Código: TT-1733023,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,"catedral 3058, Santiago",$ 235.000,"UF 7,96",1,1,,27 m²,,,08-05-2021,2020 1ºSem,36,-33.4400955,-70.67730283
312,Código: TT-1756854,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,"García Reyes 30, Santiago",$ 280.000,"UF 9,48",1,1,,39 m²,,,13-06-2021,2020 1ºSem,35,-33.44694348,-70.67057705
313,Código: 34107,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Seminario,$ 390.000,"UF 13,21",1,1,,31 m²,35 m²,,28-06-2021,2020 1ºSem,59,-33.4515,-70.6275
314,Código: TT-1766511,Departamento,Departamento en Arriendo San Miguel - Metropolitana Ver ubicación,"alcalde pedro alarcon 921, San Miguel",$ 300.000,"UF 10,16",1,1,,45 m²,,,29-06-2021,2020 1ºSem,45,-33.4863454,-70.6492069
315,Código: 28748,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Carmen,$ 410.000,"UF 13,88",2,2,,52 m²,52 m²,,16-06-2021,,,-33.4646,-70.6377
316,Código: 34166,Departamento,Departamento en Arriendo Renca - Metropolitana Ver ubicación,Francisco Errázuriz,$ 350.000,"UF 11,85",2,2,,55 m²,55 m²,,18-06-2021,2020 1ºSem,30,-33.4053,-70.7145
317,Código: :codigo:,,:direccion: Ver ubicación,:titulo:,:precioUF:,:precioDespliegue:,:dormitoriosText:,:,:superficieTerreno: m²,:metrosUtiles: m²,:metrosConstruidos: m²,:avaluoFiscalTotalPesos:,:fechaPublicacionDespliegue:,2020 1ºSem,48,-33.5095,-70.612
318,Código: Add1062051,Departamento,Departamento en Arriendo Vitacura - Metropolitana Ver ubicación,Departamento Polo,$ 3.800.000,"UF 128,68",4,5,,350 m²,,,04-05-2021,2020 1ºSem,103,-33.3792498,-70.582346
319,Código: TT-1760697,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,"Las Verbenas, Las Condes",$ 430.000,"UF 14,56",1,1,,41 m²,,,17-06-2021,2020 1ºSem,109,-33.39451893,-70.54832926
320,Código: 34465,Departamento,Departamento en Arriendo Macul - Metropolitana Ver ubicación,Siria,$ 400.000,"UF 13,55",2,2,,70 m²,74 m²,,29-06-2021,2020 1ºSem,33,-33.4863,-70.5869
321,Código: 33895,Departamento,Departamento en Arriendo Recoleta - Metropolitana Ver ubicación,Santos Dumont,$ 320.000,"UF 10,84",1,1,,40 m²,40 m²,,22-06-2021,,,-33.422,-70.6448
322,Código: 27016,Departamento,Departamento en Arriendo Independencia - Metropolitana Ver ubicación,Venecia,$ 330.000,"UF 11,18",1,1,,32 m²,32 m²,,16-06-2021,2020 1ºSem,46,-33.4078,-70.6631
323,Código: 12185,Departamento,Departamento en Arriendo Macul - Metropolitana Ver ubicación,Avenida Américo Vespucio,$ 250.000,"UF 8,47",2,2,,45 m²,45 m²,,29-06-2021,2020 1ºSem,26,-33.4967,-70.5854
324,Código: 30835,Departamento,Departamento en Arriendo Independencia - Metropolitana Ver ubicación,Avenida Independencia,$ 320.000,"UF 10,84",1,1,,36 m²,40 m²,,28-06-2021,2020 1ºSem,41,-33.4185,-70.6568
325,Código: 20628,Casa,Casa en Arriendo La Florida - Metropolitana Ver ubicación,Jardín Alto,$ 1.500.000,"UF 50,8",4,4,120 m²,120 m²,,,16-06-2021,2020 1ºSem,45,-33.5308,-70.5597
326,Código: 202005787,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,EL GOLF,UF 26,$ 767.766,1,1,,42 m²,50 m²,59.657.351,28-05-2021,2020 1ºSem,88,-33.4131,-70.5881
327,Código: 202005048,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,EL GOLF,$ 550.000,"UF 18,63",1,1,,45 m²,49 m²,62.406.998,03-06-2021,2020 1ºSem,88,-33.4155,-70.5876
328,Código: 202005788,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,EL GOLF,UF 26,$ 767.766,1,1,,42 m²,50 m²,59.657.351,28-05-2021,2020 1ºSem,88,-33.4118,-70.588
329,Código: 202008845,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,El Golf,$ 700.000,"UF 23,71",2,2,,75 m²,80 m²,172.225.110,28-05-2021,2020 1ºSem,88,-33.4179,-70.588
330,Código: 202078338,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Callao / Metro Alcántara / Barrio El Golf,UF 50,$ 1.476.474,3,3,,113 m²,137 m²,137.646.200,11-05-2021,2020 1ºSem,88,-33.4169,-70.5899
331,,,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,EL GOLF,UF 42,$ 1.240.238,2,2,,72 m²,85 m²,98.871.821,28-05-2021,2020 1ºSem,88,-33.414,-70.5888
332,Código: Add1075878,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Metro Alcántara,UF 80,$ 2.362.358,4,5,300 m²,300 m²,291 m²,440.262.280,28-05-2021,2020 1ºSem,88,-33.4140765,-70.5899439
333,Código: 202005385,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,EL GOLF,UF 42,$ 1.240.238,2,2,,72 m²,85 m²,98.789.357,28-05-2021,2020 1ºSem,88,-33.4138,-70.5887
334,,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Metro Alcantara // Jean Mermoz/Metro Escuela Militar // Las Torcazas,UF 52,$ 1.535.532,4,3,,185 m²,,190.205.783,05-04-2021,2020 1ºSem,88,-33.4145,-70.5883
335,Código: 202037004,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,GOLF. Frente a plaza Navidadad,$ 1.150.000,"UF 38,94",4,3,,218 m²,240 m²,186.903.825,23-02-2021,2020 1ºSem,88,-33.4152,-70.5874
336,,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,El Golf,$ 1.850.000,"UF 62,65",4,4,,220 m²,266 m²,265.105.043,28-05-2021,2020 1ºSem,88,-33.4116,-70.5877
337,Código: :codigo:,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,El Golf,$ 1.050.000,"UF 35,56",3,3,,160 m²,170 m²,5.874.627,28-05-2021,2020 1ºSem,88,-33.4143,-70.5899
338,,,:direccion: Ver ubicación,EL GOLF,UF 42,$ 1.240.238,2,2,,70 m²,83 m²,98.805.849,28-05-2021,2020 1ºSem,88,-33.4125,-70.5866
339,Código: 202006029,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,El Golf,$ 1.100.000,"UF 37,25",3,2,,178 m²,198 m²,171.712.006,29-05-2021,2020 1ºSem,88,-33.418,-70.587
340,Código: 202077736,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,Malaga / Avda.Pdte.Errazuriz,$ 850.000,"UF 28,78",2,2,,"85,5 m²","89,5 m²",79.991.911,12-03-2021,2020 1ºSem,88,-33.4192,-70.5829
341,Código: 201036601,Casa,Casa en Arriendo Las Condes - Metropolitana Ver ubicación,Malaga,UF 190,$ 5.610.601,3,3,1.283 m²,366 m²,,1.173.317.545,05-05-2020,2020 1ºSem,102,-33.4197,-70.5876
342,Código: 202005749,Departamento,Departamento en Arriendo Las Condes - Metropolitana Ver ubicación,"CLÁSICO Y LUJOSO DEPARTAMENTO IDEAL PARA FAMILIA NUMEROSA, ACCESO DIFERENCIADO PARA SERVICIO",UF 59,$ 1.742.239,5,5,,235 m²,260 m²,265.105.043,09-06-2021,2020 1ºSem,88,-33.4121,-70.5876
343,,,,,$ 1.250.000,"UF 42,33",3,2,,100 m²,132 m²,149.030.995,30-06-2021,2020 1ºSem,88,-33.412,-70.5881
344,Código: 202375913,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,irarrazabal esquina Antonio Varas,$ 535.000,"UF 18,12",2,2,,80 m²,85 m²,67.093.915,24-05-2021,2020 1ºSem,68,-33.4535,-70.6103
345,Código: 202078874,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,"Carmen Covarrubias/Dublé Almeyda, Ñuñoa",$ 570.000,"UF 19,3",3,2,,66 m²,75 m²,40.624.097,24-06-2021,2020 1ºSem,68,-33.456,-70.6121
346,Código: 202375959,Departamento,Departamento en Arriendo Ñuñoa - Metropolitana Ver ubicación,Irarrázaval,$ 320.000,"UF 10,84",1,1,,40 m²,42 m²,45.019.854,25-05-2021,2020 1ºSem,68,-33.4538,-70.6103
347,Código: 1028068041-35,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Brasil,$ 260.000,"UF 8,8",1,1,,29 m²,4 m²,20.369.229,26-06-2021,2020 1ºSem,36,-33.4336,-70.6646
348,Código: FPN1996,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Metro Santa Ana - Metro Santa Ana,$ 260.000,"UF 8,8",1,1,,34 m²,37 m²,5.267.306,23-06-2020,2020 1ºSem,52,-33.4336,-70.66
349,Código: FPN1992,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,Metro Santa Ana - Metro Santa Ana,$ 430.000,"UF 14,56",3,2,,52 m²,55 m²,468.404,23-06-2020,2020 1ºSem,52,-33.4331,-70.6601
350,Código: 1028018146-264,Departamento,Departamento en Arriendo Santiago - Metropolitana Ver ubicación,CATEDRAL,$ 220.000,"UF 7,45",1,1,,28 m²,28 m²,19.318.434,16-06-2021,2020 1ºSem,46,-33.4385,-70.6629
351,,,,,$ 450.000,"UF 15,24",2,2,,75 m²,75 m²,65.651.968,23-06-2020,2020 1ºSem,49,-33.4985,-70.658
