,cod_propiedad,tipo_propiedad,info_general,nombre_propiedad,precio_a,precio_b,n_dormitorios,n_banos,sup_terreno,sup_util,sup_construida,aval_fiscal,fecha_publicacion,fecha_plusvalia,valor_plusvalia,latitud,longitud
1679,Código: 1028072006-39,Casa,Casa en Venta Usado Macul - Metropolitana Ver ubicación,Armando Moock,UF 6.500,$ 191.941.620,4,3,279 m²,279 m²,,34.795.602,16-01-2021,2020 1ºSem,49,-33.4891,-70.5979
1680,Código: 102371986,Departamento,Departamento en Venta Usado Macul - Metropolitana Ver ubicación,MACUL - QUILÍN,UF 4.990,$ 147.352.105,3,2,,80 m²,88 m²,59.077.303,10-10-2020,2020 1ºSem,48,-33.4858,-70.5992
1681,Código: Add732217,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Carlos Silva Vildósola,UF 19.500,$ 575.824.860,6,5,1.152 m²,,250 m²,274.962.928,04-10-2019,2020 1ºSem,68,-33.4411269,-70.5340591
1682,,,,,,,,,,,,:avaluoFiscalTotalPesos:,03-04-2021,,,-33.4411,-70.5341
1683,Código: Add733127,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Carlos Silva Vildósola,UF 19.500,$ 575.824.860,,,1.150 m²,,139 m²,274.962.928,07-10-2019,2020 1ºSem,68,-33.4411269,-70.5340591
1684,,,:direccion: Ver ubicación,Pricipe de Gales con Padre Hurtado,$ 530.000.000,"UF 17.948,17",4,3,350 m²,170 m²,,114.817.213,31-05-2021,2020 1ºSem,68,-33.4414,-70.5307
1685,Código: 420941,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Principe de Gales/ Reina Alta,UF 18.700,$ 552.201.276,5,5,534 m²,260 m²,,196.326.793,20-05-2021,2020 1ºSem,67,-33.441,-70.5374
1686,Código: 1028068005-178,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Lo bajamos de precio!! Amplio con vista asegurada,UF 6.990,$ 206.411.065,3,2,,91 m²,98 m²,98.552.529,18-05-2021,2020 1ºSem,73,-33.4191,-70.5533
1687,Código: 102376156,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,rotonda cuarto centenario,UF 6.800,$ 200.800.464,2,2,,75 m²,90 m²,76.042.169,05-06-2021,2020 1ºSem,73,-33.419,-70.5533
1688,,,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Hernando de Magallanes-Colon-Martín Alonso Pinzón,UF 10.990,$ 324.528.985,4,3,,132 m²,148 m²,180.264.389,03-05-2021,2020 1ºSem,73,-33.4188,-70.5591
1689,Código: 102008864,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Bello Horizonte/ Cuarto centenario,UF 7.900,$ 233.282.892,2,2,,75 m²,105 m²,90.516.631,03-06-2021,2020 1ºSem,73,-33.4186,-70.5573
1690,Código: 102076747,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Colon / Tomas Moro,UF 7.000,$ 206.706.360,2,2,,76 m²,86 m²,87.249.770,02-12-2020,2020 1ºSem,73,-33.4188,-70.5541
1691,Código: 997,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,COLON / PIACENZA,UF 11.000,$ 324.824.280,3,3,,120 m²,160 m²,,10-05-2019,2020 1ºSem,73,-33.4189,-70.5592
1692,Código: 1566720,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,"Piacenza, casi nuevo",UF 6.300,$ 186.035.724,2,2,,73 m²,69 m²,87.209.600,16-04-2020,2020 1ºSem,73,-33.4189,-70.5592
1693,Código: 102114641,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Fontana Rosa/Robinson Cruzoe,UF 5.200,$ 153.553.296,1,1,,42 m²,46 m²,47.830.039,28-04-2021,2020 1ºSem,73,-33.4188,-70.5562
1694,Código: 102161855,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Rotonda Atenas,"UF 7.786,72",$ 229.937.792,2,2,,"67,5 m²","81,4 m²",92.951.693,14-04-2021,2020 1ºSem,73,-33.4191,-70.5544
1695,,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Cristobal Colon Luminoso,UF 11.500,$ 339.589.020,3,3,,140 m²,160 m²,179.771.711,07-12-2020,2020 1ºSem,73,-33.4175,-70.5595
1696,Código: 1028063025-39,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Pontevedra,UF 12.900,$ 380.930.292,3,3,,"146,7 m²","146,7 m²",130.014.363,30-05-2021,2020 1ºSem,73,-33.418,-70.5574
1697,Código: 21503,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Mayecura,UF 13.200,$ 389.789.136,3,3,,158 m²,158 m²,118.948.574,11-02-2021,2020 1ºSem,73,-33.4191,-70.5544
1698,Código: FLM703,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,Rotonda Atenas - Tomas Moro,UF 13.850,$ 408.983.298,6,3,255 m²,245 m²,,152.018.729,30-11-2019,2020 1ºSem,102,-33.4191,-70.5552
1699,Código: 102052982,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Tomas Moro / Mayecura / Guanabara,UF 7.347,$ 216.953.089,3,2,,90 m²,95 m²,86.665.592,20-03-2021,2020 1ºSem,73,-33.4199,-70.5535
1700,,,,Pontevedra,UF 9.090,$ 268.422.973,3,4,,130 m²,130 m²,146.141.331,01-06-2021,2020 1ºSem,73,-33.4188,-70.5577
1701,Código: Add1071521,Casa,Casa en Venta Usado Las Condes - Metropolitana Ver ubicación,"Ideal para remodelar, casa aislada de un piso en el mejor sector de Las Condes",UF 16.000,$ 472.471.680,5,3,577 m²,250 m²,250 m²,189.793.943,23-05-2021,2020 1ºSem,70,-33.4106096,-70.5592005
1702,Código: 102003270,Departamento,Departamento en Venta Usado Las Condes - Metropolitana Ver ubicación,Av. Cristobal Colón con Pontevedra,UF 5.900,$ 174.223.932,3,2,,85 m²,85 m²,69.781.469,12-06-2021,2020 1ºSem,73,-33.4173,-70.5567
1703,Código: 101023781,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,"PROPIEDAD UBICADA EN LO CURRO, VITACURA.",UF 46.000,$ 1.358.356.080,5,4,4.650 m²,515 m²,515 m²,699.025.308,07-02-2019,2020 1ºSem,79,-33.3711,-70.5621
1704,Código: 24439,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,La Arboleda,UF 45.000,$ 1.328.826.600,5,6,4.038 m²,346 m²,,627.490.358,10-03-2021,2020 1ºSem,79,-33.3736,-70.5663
1705,Código: 12118,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Camino del Cóndor,UF 75.000,$ 2.214.711.000,4,5,4.047 m²,1.355 m²,,1.087.719.836,05-11-2020,2020 1ºSem,79,-33.372,-70.5647
1706,,,,,,,7,5,1.200 m²,450 m²,,552.762.798,23-04-2019,,,-33.375,-70.5668
1707,Código: 101003221,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,EL CONDOR - SANTA MARÍA DE MANQUEHUE,UF 110.000,$ 3.248.242.800,4,5,2.834 m²,585 m²,,835.810.575,20-01-2021,2020 1ºSem,79,-33.37,-70.5677
1708,Código: 101030194,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Santa Maria de Manquehue,UF 75.000,$ 2.214.711.000,4,3,4.047 m²,785 m²,,1.087.719.836,02-01-2020,2020 1ºSem,79,-33.37,-70.565
1709,,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Excelente Departamento con Jardín Privado,UF 13.800,$ 407.506.824,3,3,,135 m²,227 m²,137.152.121,16-04-2021,2020 1ºSem,81,-33.3795,-70.569
1710,Código: 101006072,Casa,Casa en Venta Usado Buin - Metropolitana Ver ubicación,MANUEL RODRIGUEZ,$ 500.000.000,"UF 16.932,23",4,1,500 m²,,,15.182.275,18-05-2021,,,-33.7293,-70.7419
1711,Código: 1028072006-47,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Dublé Almeyda,UF 5.225,$ 154.291.533,2,2,,62 m²,66 m²,934.683,29-04-2021,2020 1ºSem,64,-33.4601,-70.5736
1712,Código: 101078431,Casa,Casa en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Metro Los Orientales,$ 300.000.000,"UF 10.159,34",4,,192 m²,"109,4 m²",,41.742.228,25-05-2021,2020 1ºSem,61,-33.4611,-70.5756
1713,,,,:titulo:,$ 276.000.000,"UF 9.346,59",4,3,220 m²,135 m²,,32.225.798,24-06-2021,2020 1ºSem,66,-33.4643,-70.5762
1714,Código: 1554159,Casa,Casa en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Propiedad Pza. Egaña,UF 21.500,$ 634.883.820,,,500 m²,,,137.131.975,01-06-2019,2020 1ºSem,61,-33.4613,-70.5763
1715,Código: 102375146,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Manuel Rodríguez,UF 2.100,$ 62.011.908,1,1,,30 m²,31 m²,26.844.318,24-03-2021,2020 1ºSem,46,-33.436,-70.6607
1716,Código: 102007948,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Av. Manuel Rodríguez /rosas,$ 97.000.000,"UF 3.284,85",2,2,,50 m²,55 m²,28.164.273,03-05-2021,2020 1ºSem,46,-33.4361,-70.6608
1717,Código: 1028068003-68,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Manuel Rodríguez Norte,UF 2.938,$ 86.757.612,2,2,,50 m²,55 m²,43.184.668,27-11-2019,2020 1ºSem,36,-33.4352,-70.6611
1718,Código: :codigo:,,:direccion: Ver ubicación,:titulo:,:precioUF:,:precioDespliegue:,,,149 m²,90 m²,90 m²,53.440.462,22-10-2019,2020 1ºSem,44,-33.4545388,-70.5517353
1719,,,,,,,,,,,,,,,,,
1720,Código: 101077392,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Los Prunos / Los Maitenes,UF 16.200,$ 478.377.576,5,4,598 m²,218 m²,,164.502.251,04-02-2021,2020 1ºSem,66,-33.4549,-70.5525
1721,Código: 28006,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Avda. Tobalaba,UF 8.290,$ 244.799.389,3,1,302 m²,69 m²,,66.689.548,28-05-2021,2020 1ºSem,67,-33.4564,-70.5562
1722,Código: 6973,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,BRAMANTE,$ 468.000.000,"UF 15.848,57",3,2,650 m²,250 m²,,113.027.338,16-06-2021,2020 1ºSem,67,-33.4575,-70.5581
1723,Código: Add975051,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Bramante,UF 9.950,$ 293.818.326,3,2,158 m²,92 m²,92 m²,50.282.939,30-11-2020,2020 1ºSem,67,-33.4569288,-70.5577315
1724,,,,,UF 8.400,$ 248.047.632,4,2,211 m²,95 m²,,80.818.010,08-06-2021,2020 1ºSem,61,-33.4518,-70.5595
1725,Código: 101005205,Casa,Casa en Venta Usado Pudahuel - Metropolitana Ver ubicación,Rey Carlos III con avenida las torres,UF 5.200,$ 153.553.296,3,2,240 m²,110 m²,,43.942.646,10-06-2021,2020 1ºSem,40,-33.4634,-70.7317
1726,Código: 101033808,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Curro,UF 135.000,$ 3.986.479.800,8,7,5.180 m²,1.680 m²,,1.226.974.580,02-01-2020,2020 1ºSem,79,-33.3674,-70.5469
1727,Código: Add695217,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Magnifico departamento con jardín privado en Santa Teresa,UF 37.000,$ 1.092.590.760,3,4,,438 m²,492 m²,475.567.810,05-08-2019,2020 1ºSem,85,-33.3697737,-70.5439084
1728,Código: 101010471,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Curro,UF 61.000,$ 1.801.298.280,4,4,5.000 m²,600 m²,,848.728.516,02-01-2020,2020 1ºSem,79,-33.367,-70.5477
1729,,,,,,,,,,,,,,,,,
1730,,,,,,,,,,,,,,,,,
1731,Código: :codigo:,,:direccion: Ver ubicación,:titulo:,:precioUF:,:precioDespliegue:,:dormitoriosText:,:,:superficieTerreno: m²,:metrosUtiles: m²,400 m²,594.389.601,06-02-2019,2020 1ºSem,85,-33.3698,-70.544
1732,,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,EL TRANQUE,UF 49.270,$ 1.454.917.479,3,4,,"293,5 m²","526,6 m²",521.488.323,06-01-2021,2020 1ºSem,85,-33.3602,-70.5427
1733,Código: 102035781,Departamento,Departamento en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Curro,UF 64.000,$ 1.889.886.720,4,3,,503 m²,503 m²,571.984.692,02-01-2020,2020 1ºSem,85,-33.3686,-70.5436
1734,Código: 102131984,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,"PENTHOUSE , El Tranque /Jose Alcalde Delano",UF 39.000,$ 1.151.649.720,3,4,,350 m²,383 m²,503.337.419,26-06-2021,2020 1ºSem,85,-33.3611,-70.5406
1735,Código: 102131984,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,"PENTHOUSE , El Tranque /Jose Alcalde Delano",UF 39.000,$ 1.151.649.720,3,4,,350 m²,383 m²,503.337.419,26-06-2021,2020 1ºSem,85,-33.3611,-70.5406
1736,,,,,,,,,,,,,,,,,
1737,Código: :codigo:,,:direccion: Ver ubicación,:titulo:,:precioUF:,:precioDespliegue:,:dormitoriosText:,:,:superficieTerreno: m²,:metrosUtiles: m²,:metrosConstruidos: m²,:avaluoFiscalTotalPesos:,:fechaPublicacionDespliegue:,2020 1ºSem,26,-33.6158,-70.5689
1738,Código: :codigo:,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Camino del Yunque / Camino del Sol LM,UF 29.800,$ 879.978.504,4,4,,235 m²,418 m²,457.741.766,18-04-2021,2020 1ºSem,77,-33.3374,-70.4986
1739,,,,,:precioUF:,:precioDespliegue:,:dormitoriosText:,:,:superficieTerreno: m²,:metrosUtiles: m²,:metrosConstruidos: m²,:avaluoFiscalTotalPesos:,:fechaPublicacionDespliegue:,,,-33.3392,-70.4934
1740,,,,,,,,,,,,,,,,,
1741,,Casa,Casa en Venta Usado La Reina - Metropolitana Ver ubicación,Julia Bernstein/Alvaro casanova,UF 26.500,$ 782.531.220,5,5,1.046 m²,350 m²,,293.346.742,10-06-2021,,,-33.4507,-70.5157
1742,Código: 101132371,Casa,Casa en Venta Usado Peñalolén - Metropolitana Ver ubicación,Talinay,UF 14.670,$ 433.197.471,3,2,600 m²,220 m²,,97.789.216,25-05-2021,2020 1ºSem,73,-33.4599,-70.5197
1743,Código: 28389,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Robles,UF 14.400,$ 425.224.512,2,3,,140 m²,160 m²,199.910.501,10-06-2021,2020 1ºSem,90,-33.3619,-70.5221
1744,,,,:titulo:,,$ 437.036.304,3,2,,180 m²,200 m²,144.978.364,29-08-2019,,,-33.3631,-70.5234
1745,,,,La Dehesa,UF 59.990,$ 1.771.473.505,5,5,,500 m²,720 m²,585.873.267,24-04-2019,2020 1ºSem,85,-33.3668,-70.5293
1746,Código: 102078554,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,EL TRANQUE/ AV. LA DEHESA,UF 15.300,$ 451.801.044,3,3,,140 m²,220 m²,212.366.223,29-05-2021,2020 1ºSem,90,-33.36,-70.5214
1747,Código: 101037493,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Contralmirante Fernadez Vial/ Camino La Aguada,UF 29.800,$ 879.978.504,6,5,1.000 m²,440 m²,440 m²,,30-01-2019,2020 1ºSem,87,-33.3658,-70.5297
1748,Código: 1568519,Departamento,Departamento en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Departamento con jardín en La Dehesa Central,UF 14.800,$ 437.036.304,3,2,,140 m²,80 m²,212.366.223,09-04-2021,2020 1ºSem,90,-33.3601,-70.5225
1749,Código: 101073138,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Contralmirante Fernandez Vial / Santa Blanca,UF 30.990,$ 915.118.585,4,4,1.566 m²,320 m²,,294.379.458,08-01-2020,2020 1ºSem,87,-33.3629,-70.5295
1750,,,,Impactante Penthouse en Camino Turístico,UF 60.000,$ 1.771.768.800,5,6,,,450 m²,387.822.819,08-04-2019,,,-33.3674415,-70.5272994
1751,,,:direccion: Ver ubicación,Camino Turístico / Jardín La Dehesa,UF 35.000,$ 1.033.531.800,4,5,1.860 m²,427 m²,427 m²,650.731.049,30-01-2019,2020 1ºSem,87,-33.3675,-70.528
1752,Código: 412835,Casa,Casa en Venta Usado Lo Barnechea - Metropolitana Ver ubicación,Colegio Newland,UF 22.000,$ 649.648.560,6,5,350 m²,300 m²,,205.556.273,23-04-2021,,,-33.3679,-70.5241
1753,Código: 102076368,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Brown Sur - Irarrázabal,UF 5.300,$ 156.506.244,2,2,,"72,6 m²","77,4 m²",1.866.315,06-11-2020,2020 1ºSem,59,-33.4558,-70.5917
1754,Código: 1028072022-8,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Avenida Jose Pedro Alessandri,UF 4.800,$ 141.741.504,2,2,,53 m²,58 m²,55.875.569,18-06-2021,2020 1ºSem,49,-33.4579,-70.598
1755,Código: Add728132,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Angel Pino,UF 7.200,$ 212.612.256,3,2,93 m²,83 m²,83 m²,88.999.533,02-10-2019,2020 1ºSem,70,-33.4544552,-70.5948003
1756,Código: 102129968,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,JORGE WASHINGTON 2 ESTACIONAMIENTOS,$ 165.000.000,"UF 5.587,64",3,2,,80 m²,84 m²,58.297.188,11-06-2021,2020 1ºSem,70,-33.4505,-70.5943
1757,,,,,,,:dormitoriosText:,2,,90 m²,96 m²,93.830.830,17-03-2021,,,-33.4568,-70.5978
1758,Código: 102076366,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Brown Sur - Irarrázabal,UF 5.510,$ 162.707.434,2,2,,"80,2 m²","87,6 m²",1.866.315,06-11-2020,2020 1ºSem,59,-33.4558,-70.5917
1759,,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Plaza Ñuñoa,UF 3.750,$ 110.735.550,1,1,,35 m²,40 m²,38.265.845,03-06-2021,2020 1ºSem,70,-33.4548,-70.5937
1760,Código: 102076372,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Brown Sur - Irarrázabal,UF 4.910,$ 144.989.746,2,2,,"61,3 m²","66,1 m²",5.448.866,05-11-2020,2020 1ºSem,59,-33.4558,-70.5917
1761,Código: 102076370,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Brown Sur - Irarrázabal,UF 6.210,$ 183.378.070,3,2,,"85,9 m²","90,7 m²",2.333.229,05-11-2020,2020 1ºSem,59,-33.4558,-70.5917
1762,,,,,,,,,,,,,,,,,
1763,,,,,,,,,,,,:avaluoFiscalTotalPesos:,:fechaPublicacionDespliegue:,,,-33.4558,-70.5917
1764,Código: 102076394,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Brown Sur - Irarrázabal,UF 5.580,$ 164.774.498,2,2,,"75,2 m²","88,6 m²",5.789.754,05-11-2020,2020 1ºSem,59,-33.4558,-70.5917
1765,Código: 102076369,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Brown Sur - Irarrázabal,UF 5.570,$ 164.479.203,2,2,,"70,8 m²","90,8 m²",2.333.229,05-11-2020,2020 1ºSem,59,-33.4558,-70.5917
1766,Código: 102041748,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Chile España / Simón Bolivar,UF 6.450,$ 190.465.146,3,2,,84 m²,92 m²,84.470.761,13-09-2019,2020 1ºSem,70,-33.4505,-70.5975
1767,Código: 102076396,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Brown Sur - Irarrázabal,UF 5.580,$ 164.774.498,2,2,,"71,2 m²","86,6 m²",6.130.643,05-11-2020,2020 1ºSem,59,-33.4558,-70.5917
1768,Código: 101376010,Casa,Casa en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Holanda Campo Amor,UF 15.188,$ 448.493.742,6,3,459 m²,226 m²,,97.504.335,30-05-2021,2020 1ºSem,60,-33.4509,-70.5966
1769,Código: 408793,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,E. Castillo V/ E. Fernández,$ 155.000.000,"UF 5.248,99",3,3,,85 m²,103 m²,81.044.356,29-03-2021,2020 1ºSem,70,-33.4591,-70.5999
1770,Código: 102076392,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Brown Sur - Irarrázabal,UF 5.530,$ 163.298.024,2,2,,"75,2 m²","88,7 m²",5.448.866,05-11-2020,2020 1ºSem,59,-33.4558,-70.5917
1771,Código: 408799,Departamento,Departamento en Venta Usado Ñuñoa - Metropolitana Ver ubicación,Plaza Ñuñoa,UF 3.800,$ 112.212.024,1,1,,37 m²,42 m²,38.265.845,05-04-2021,2020 1ºSem,70,-33.4547,-70.5937
1772,,,,,,$ 215.565.204,2,2,,70 m²,75 m²,63.317.327,03-06-2021,2020 1ºSem,70,-33.4519,-70.5949
1773,Código: 101039003,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Curro,UF 65.000,$ 1.919.416.200,5,5,5.000 m²,700 m²,,465.751.853,01-04-2019,2020 1ºSem,79,-33.3696,-70.5542
1774,Código: 16643,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Lo Curro Medio - Vitacura,UF 59.990,$ 1.771.473.505,4,5,6.657 m²,700 m²,200 m²,465.751.853,12-04-2021,2020 1ºSem,79,-33.3692,-70.5546
1775,Código: 101161042,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Gran Vía / Vía Esmeralda,UF 45.000,$ 1.328.826.600,5,4,5.000 m²,380 m²,,649.327.445,25-10-2019,2020 1ºSem,79,-33.3671,-70.5574
1776,,,,,,,,,,,,,,,,,
1777,Código: 101042219,Casa,Casa en Venta Usado Vitacura - Metropolitana Ver ubicación,Gran Via,UF 68.890,$ 2.034.285.877,5,4,5.500 m²,350 m²,350 m²,559.674.442,09-03-2020,2020 1ºSem,79,-33.3684,-70.5548
1778,Código: 25400,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Sargento Aldea,UF 2.934,$ 86.639.494,3,2,,60 m²,60 m²,24.964.755,09-06-2021,2020 1ºSem,35,-33.4688,-70.6491
1779,Código: 52866,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,(MR) Zenteno/Victoria,UF 2.300,$ 67.917.804,2,1,,44 m²,,25.432.037,20-05-2021,2020 1ºSem,35,-33.4656,-70.6498
1780,Código: 24286,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Zenteno,$ 46.700.000,"UF 1.581,47",1,1,,27 m²,27 m²,18.069.383,04-03-2021,2020 1ºSem,35,-33.4657,-70.6498
1781,,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,AV ZENTENO (AM)/AV PEDRO LAGOS (AM),UF 2.290,$ 67.622.509,2,1,,42 m²,,28.107.299,15-06-2021,2020 1ºSem,35,-33.4653,-70.6498
1782,Código: 52293,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Pedro Lagos (AG)/San Diego,$ 78.000.000,"UF 2.641,43",2,1,,64 m²,,27.771.550,09-04-2021,2020 1ºSem,35,-33.4663,-70.6493
1783,Código: 102038578,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Sargento Aldea - San Diego,UF 2.100,$ 62.011.908,2,1,,"35,4 m²",35 m²,77.311.410,20-02-2020,2020 1ºSem,35,-33.4688,-70.6491
1784,Código: 101037985,Casa,Casa en Venta Usado Santiago - Metropolitana Ver ubicación,Sector Franklin,$ 200.000.000,"UF 6.772,89",6,2,275 m²,200 m²,200 m²,49.036.016,30-01-2019,2020 1ºSem,21,-33.4623,-70.6439
1785,Código: 1028071007-56,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,San Diego,"UF 2.138,6",$ 63.151.745,2,1,,38 m²,39 m²,25.807.353,05-06-2021,2020 1ºSem,35,-33.463,-70.6488
1786,Código: 102038633,Departamento,Departamento en Venta Usado Santiago - Metropolitana Ver ubicación,Sargento Aldea - San Diego,UF 2.340,$ 69.098.983,1,1,,31 m²,33 m²,45.945.963,21-02-2020,2020 1ºSem,35,-33.4688,-70.6491
1787,Código: 101374660,Casa,Casa en Venta Usado Maipú - Metropolitana Ver ubicación,El Descanso / Alfonso X,$ 130.000.000,"UF 4.402,38",3,2,147 m²,79 m²,,34.586.139,13-03-2021,2020 1ºSem,36,-33.4704,-70.7424
1788,Código: 1028076010-23,Departamento,Departamento en Venta Usado Quinta Normal - Metropolitana Ver ubicación,Gaspar de Orense,UF 1.740,$ 51.381.295,1,1,,"30,5 m²",32 m²,20.152.189,09-05-2021,2020 1ºSem,31,-33.4432,-70.7003
1789,Código: FLM701,Casa,Casa en Venta Usado La Florida - Metropolitana Ver ubicación,Lo Cañas - Alto Macul,$ 160.000.000,"UF 5.418,31",2,2,234 m²,110 m²,,75.847.971,21-11-2019,2020 1ºSem,52,-33.5209,-70.5381
1790,Código: 46046,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Serafin Zamora/Vicuña Mackenna Metro Bellavista,UF 2.629,$ 77.633.002,1,1,,40 m²,,25.707.538,15-04-2020,2020 1ºSem,48,-33.5211,-70.6007
1791,Código: 46051,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Serafin Zamora/Vicuña Mackenna Metro Bellavista,UF 2.609,$ 77.042.413,1,1,,42 m²,,25.707.538,15-04-2020,2020 1ºSem,48,-33.5211,-70.6007
1792,Código: 46047,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Serafin Zamora/Vicuña Mackenna Metro Bellavista,UF 3.676,$ 108.550.368,2,2,,59 m²,,25.707.538,15-04-2020,2020 1ºSem,48,-33.5211,-70.6007
1793,,,,,UF 2.632,$ 77.721.591,1,1,,41 m²,,25.707.538,15-04-2020,2020 1ºSem,48,-33.5211,-70.6007
1794,,,,,,,,,,,,25.707.538,15-04-2020,,,-33.5211,-70.6007
1795,Código: 46049,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Serafin Zamora/Vicuña Mackenna Metro Bellavista,UF 2.071,$ 61.155.553,1,1,,29 m²,,25.707.538,15-04-2020,2020 1ºSem,48,-33.5211,-70.6007
1796,,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Serafin Zamora/Vicuña Mackenna Metro Bellavista,UF 4.279,$ 126.356.644,2,2,,69 m²,,25.707.538,15-04-2020,2020 1ºSem,48,-33.5211,-70.6007
1797,Código: 46045,Departamento,Departamento en Venta Usado La Florida - Metropolitana Ver ubicación,Serafin Zamora/Vicuña Mackenna Metro Bellavista,UF 4.254,$ 125.618.407,2,2,,69 m²,,25.707.538,15-04-2020,2020 1ºSem,48,-33.5211,-70.6007
